,id1,id2
2016,389,2039
2017,389,2220
2018,389,2221
2019,389,2236
2020,389,2254
2021,389,2327
2022,389,2348
2023,389,2463
2024,389,2505
2025,389,2542
2026,389,2634
2027,389,2638
2028,389,2703
2029,389,2715
2030,389,2769
2031,390,156
2032,390,374
2033,390,775
2034,390,1775
2035,391,2261
2036,392,375
2037,392,468
2038,392,534
2039,392,723
2040,392,1112
2041,392,2014
2042,392,2224
2043,392,2471
2044,393,357
2045,393,830
2046,393,1730
2047,394,20
2048,394,226
2049,394,341
2050,394,1037
2051,394,1379
2052,394,1453
2053,394,1605
2054,394,1933
2055,394,2046
2056,395,7
2057,395,396
2058,396,395
2059,396,996
2060,397,37
2061,397,434
2062,398,342
2063,398,1388
2064,399,440
2065,400,344
2066,400,366
2067,400,722
2068,400,1061
2069,400,1411
2070,400,2405
2071,401,1721
2072,402,727
2073,402,1018
2074,403,42
2075,403,1073
2076,403,1117
2077,403,1359
2078,403,1892
2079,404,6
2080,404,74
2081,404,2180
2082,404,2389
2083,405,196
2084,405,919
2085,405,1585
2086,405,1635
2087,405,1747
2088,406,124
2089,407,8
2090,407,93
2091,407,110
2092,407,304
2093,407,321
2094,407,353
2095,407,414
2096,407,569
2097,407,636
2098,407,1028
2099,407,1086
2100,407,1093
2101,407,1207
2102,407,1298
2103,407,1703
2104,407,2244
2105,407,2393
2106,407,2590
2107,408,132
2108,408,148
2109,408,316
2110,408,1666
2111,408,1930
2112,409,26
2113,409,357
2114,409,1223
2115,409,1607
2116,410,298
2117,410,304
2118,410,358
2119,410,359
2120,410,389
2121,410,411
2122,410,414
2123,410,443
2124,410,453
2125,410,459
2126,410,564
2127,410,574
2128,410,595
2129,410,642
2130,410,680
2131,410,822
2132,410,940
2133,410,1501
2134,410,1771
2135,410,1833
2136,410,1956
2137,410,1970
2138,410,1971
2139,410,2027
2140,410,2220
2141,410,2400
2142,410,2452
2143,410,2483
2144,410,2624
2145,411,8
2146,411,125
2147,411,156
2148,411,278
2149,411,315
2150,411,358
2151,411,410
2152,411,544
2153,411,737
2154,411,1442
2155,411,2591
2156,412,1942
2157,412,1959
2158,413,93
2159,413,153
2160,413,281
2161,413,288
2162,413,326
2163,413,389
2164,413,585
2165,413,627
2166,413,868
2167,413,903
2168,413,954
2169,413,1008
2170,413,1096
2171,413,1098
2172,413,1437
2173,413,1468
2174,413,1582
2175,413,1700
2176,413,2271
2177,413,2522
2178,413,2719
2179,414,93
2180,414,304
2181,414,389
2182,414,407
2183,414,410
2184,414,1796
2185,414,2003
2186,415,314
2187,415,587
2188,416,255
2189,416,711
2190,417,113
2191,418,237
2192,419,151
2193,420,899
2194,421,106
2195,421,246
2196,421,1622
2197,422,1
2198,422,22
2199,422,91
2200,422,205
2201,422,215
2202,422,217
2203,422,226
2204,422,341
2205,422,504
2206,422,542
2207,422,598
2208,422,782
2209,422,944
2210,422,1023
2211,422,1031
2212,422,1088
2213,422,1117
2214,422,1578
2215,422,1597
2216,422,1694
2217,422,1795
2218,422,2229
2219,422,2265
2220,422,2359
2221,422,2403
2222,422,2606
2223,422,2616
2224,423,112
2225,423,475
2226,423,1347
2227,423,1525
2228,424,121
2229,424,172
2230,424,1540
2231,424,1884
2232,425,432
2233,425,1741
2234,426,611
2235,426,1341
2236,426,1400
2237,427,428
2238,427,691
2239,427,2107
2240,427,2547
2241,428,427
2242,428,430
2243,429,691
2244,429,792
2245,429,1145
2246,430,428
2247,431,432
2248,431,660
2249,431,1684
2250,431,1741
2251,431,1917
2252,432,425
2253,432,431
2254,432,1741
2255,433,549
2256,433,808
2257,434,35
2258,434,37
2259,434,397
2260,434,440
2261,435,42
2262,435,205
2263,435,534
2264,435,548
2265,435,736
2266,435,754
2267,435,794
2268,435,1088
2269,435,2460
2270,436,617
2271,437,174
2272,437,689
2273,437,1136
2274,438,186
2275,438,382
2276,438,869
2277,439,196
2278,439,475
2279,440,12
2280,440,35
2281,440,183
2282,440,370
2283,440,399
2284,440,434
2285,440,641
2286,440,702
2287,440,913
2288,440,1919
2289,441,219
2290,441,598
2291,442,106
2292,442,688
2293,442,909
2294,442,921
2295,442,941
2296,442,1513
2297,442,2102
2298,443,47
2299,443,138
2300,443,255
2301,443,298
2302,443,359
2303,443,410
2304,443,760
2305,443,808
2306,443,1406
2307,443,1894
2308,443,2758
2309,444,688
2310,444,1105
2311,444,1237
2312,445,655
2313,445,1610
2314,446,245
2315,446,1462
2316,446,1998
2317,447,128
2318,447,565
2319,448,21
2320,448,311
2321,448,523
2322,448,1197
2323,448,1884
2324,448,1897
2325,449,246
2326,449,496
2327,449,598
2328,449,688
2329,449,719
2330,449,1073
2331,449,1310
2332,449,1692
2333,449,1892
2334,450,841
2335,451,560
2336,452,735
2337,453,11
2338,453,34
2339,453,176
2340,453,410
2341,453,489
2342,453,1068
2343,453,1905
2344,453,2153
2345,453,2755
2346,453,2835
2347,454,458
2348,454,867
2349,454,871
2350,454,1112
2351,455,93
2352,455,535
2353,455,536
2354,455,569
2355,455,698
2356,455,700
2357,455,876
2358,455,1043
2359,455,1112
2360,455,1539
2361,455,1703
2362,455,1797
2363,455,2058
2364,456,829
2365,457,372
2366,457,673
2367,457,776
2368,457,1632
2369,457,2274
2370,458,454
2371,458,1321
2372,458,1627
2373,459,410
2374,459,517
2375,459,1811
2376,460,624
2377,460,2668
2378,461,57
2379,461,205
2380,461,561
2381,461,736
2382,461,798
2383,461,841
2384,461,901
2385,461,1272
2386,461,1367
2387,461,1432
2388,461,1453
2389,461,1605
2390,461,1852
2391,461,1936
2392,461,2164
2393,462,209
2394,463,359
2395,463,744
2396,463,758
2397,463,804
2398,463,838
2399,463,1167
2400,463,1807
2401,463,2148
2402,463,2498
2403,463,2549
2404,463,2774
2405,464,471
2406,464,770
2407,464,1021
2408,464,1093
2409,464,1526
2410,464,1841
2411,464,2029
2412,464,2816
2413,465,1977
2414,465,2727
2415,466,561
2416,466,754
2417,467,1328
2418,468,392
2419,469,284
2420,469,812
2421,469,1090
2422,469,1628
2423,469,2655
2424,469,2770
2425,470,156
2426,470,485
2427,470,500
2428,470,553
2429,470,585
2430,470,594
2431,470,628
2432,470,709
2433,470,718
2434,470,758
2435,470,779
2436,470,843
2437,470,877
2438,470,881
2439,470,1070
2440,470,1654
2441,470,1689
2442,470,1840
2443,470,2162
2444,471,464
2445,472,1402
2446,473,985
2447,473,1535
2448,473,1537
2449,473,1928
2450,474,1362
2451,475,129
2452,475,373
2453,475,423
2454,475,439
2455,475,671
2456,475,780
2457,475,1560
2458,475,1732
2459,476,477
2460,476,816
2461,476,1896
2462,477,476
2463,478,239
2464,479,480
2465,480,65
2466,480,479
2467,480,1177
2468,480,1487
2469,480,2423
2470,480,2878
2471,481,489
2472,481,2108
2473,482,483
2474,483,389
2475,483,482
2476,483,1309
2477,484,245
2478,484,496
2479,484,836
2480,484,1076
2481,484,1515
2482,484,2143
2483,485,300
2484,485,470
2485,485,486
2486,485,526
2487,485,1188
2488,485,1699
2489,485,1762
2490,485,1902
2491,485,2092
2492,485,2158
2493,485,2216
2494,485,2323
2495,485,2520
2496,485,2723
2497,486,485
2498,486,1478
2499,486,1583
2500,486,1697
2501,487,488
2502,488,487
2503,488,523
2504,489,176
2505,489,453
2506,489,481
2507,489,490
2508,489,661
2509,490,253
2510,490,489
2511,490,529
2512,490,549
2513,490,778
2514,490,1606
2515,490,1645
2516,490,1727
2517,490,2062
2518,490,2344
2519,490,2723
2520,490,2764
2521,490,2883
2522,491,982
2523,491,2152
2524,492,507
2525,492,1163
2526,492,1339
2527,493,252
2528,493,386
2529,493,572
2530,493,1596
2531,493,1609
2532,493,1636
2533,493,2114
2534,493,2679
2535,494,495
2536,495,358
2537,495,373
2538,495,494
2539,495,1818
2540,495,2214
2541,495,2687
2542,496,449
2543,496,484
2544,496,1271
2545,496,1462
2546,496,1465
2547,496,1552
2548,497,1850
2549,498,130
2550,498,1914
2551,499,298
2552,499,310
2553,499,574
2554,499,632
2555,499,786
2556,499,980
2557,499,1331
2558,499,1529
2559,499,1634
2560,499,2060
2561,499,2301
2562,499,2872
2563,500,470
2564,500,592
2565,500,594
2566,500,2348
2567,500,2505
2568,501,660
2569,501,1741
2570,502,683
2571,502,1835
2572,503,10
2573,503,1823
2574,503,2136
2575,503,2774
2576,504,422
2577,505,93
2578,505,180
2579,505,512
2580,505,569
2581,505,591
2582,505,627
2583,505,687
2584,505,997
2585,505,1042
2586,505,1043
2587,505,1178
2588,505,1179
2589,505,1558
2590,505,1660
2591,505,1743
2592,505,1786
2593,505,1979
2594,505,2021
2595,505,2563
2596,505,2576
2597,506,1952
2598,507,492
2599,507,1248
2600,508,35
2601,508,37
2602,508,1953
2603,509,255
2604,509,556
2605,509,692
2606,509,792
2607,509,804
2608,509,986
2609,509,1112
2610,509,1119
2611,509,1167
2612,509,1654
2613,509,2477
2614,509,2843
2615,509,2885
2616,510,511
2617,510,558
2618,511,510
2619,511,558
2620,511,1038
2621,511,1820
2622,511,2419
2623,512,80
2624,512,304
2625,512,360
2626,512,505
2627,512,692
2628,512,816
2629,512,1425
2630,512,2157
2631,512,2632
2632,512,2648
2633,513,298
2634,513,1932
2635,513,1956
2636,513,2643
2637,514,659
2638,515,156
2639,516,547
2640,517,34
2641,517,125
2642,517,212
2643,517,364
2644,517,459
2645,517,594
2646,517,705
2647,517,1004
2648,517,1168
2649,517,1334
2650,518,172
2651,519,8
2652,519,304
2653,519,762
2654,519,2469
2655,520,230
2656,520,1144
2657,520,1336
2658,520,1993
2659,520,2025
2660,521,218
2661,521,1433
2662,521,2681
2663,522,773
2664,523,50
2665,523,331
2666,523,448
2667,523,488
2668,523,1569
2669,524,691
2670,525,1070
2671,525,2340
2672,525,2819
2673,526,485
2674,527,59
2675,527,244
2676,527,258
2677,527,752
2678,527,841
2679,527,1020
2680,527,1751
2681,527,2253
2682,527,2331
2683,527,2562
2684,528,997
2685,528,2016
2686,528,2871
2687,529,156
2688,529,304
2689,529,389
2690,529,490
2691,529,1089
2692,530,106
2693,530,124
2694,530,2180
2695,531,538
2696,531,1083
2697,531,2740
2698,532,1648
2699,533,534
2700,534,392
2701,534,435
2702,534,533
2703,534,571
2704,534,574
2705,534,752
2706,534,850
2707,534,1144
2708,535,93
2709,535,455
2710,535,569
2711,535,615
2712,535,867
2713,535,1355
2714,535,1516
2715,535,1648
2716,535,1753
2717,535,2890
2718,536,345
2719,536,455
2720,537,589
2721,538,531
2722,538,797
2723,539,1630
2724,540,267
2725,541,211
2726,541,1355
2727,542,58
2728,542,91
2729,542,119
2730,542,205
2731,542,215
2732,542,327
2733,542,328
2734,542,422
2735,542,561
2736,542,736
2737,542,833
2738,542,901
2739,542,903
2740,542,1007
2741,542,1023
2742,542,1323
2743,542,1345
2744,542,1500
2745,542,1578
2746,542,1597
2747,542,1664
2748,542,1862
2749,542,1878
2750,542,1935
2751,542,2006
2752,542,2032
2753,542,2159
2754,542,2164
2755,542,2172
2756,542,2239
2757,542,2242
2758,542,2627
2759,543,4
2760,543,106
2761,543,333
2762,543,348
2763,543,1247
2764,543,1577
2765,543,2185
2766,544,154
2767,544,156
2768,544,212
2769,544,358
2770,544,411
2771,544,562
2772,544,818
2773,544,1275
2774,544,2073
2775,544,2591
2776,545,775
2777,546,998
2778,547,516
2779,547,2131
2780,548,435
2781,548,1040
2782,548,1229
2783,549,156
2784,549,304
2785,549,433
2786,549,490
2787,549,801
2788,549,845
2789,549,915
2790,549,920
2791,549,2065
2792,549,2722
2793,550,1601
2794,550,1763
2795,551,1478
2796,552,114
2797,553,34
2798,553,298
2799,553,470
2800,553,936
2801,553,1048
2802,553,1617
2803,553,1781
2804,553,1970
2805,553,2220
2806,553,2849
2807,554,280
2808,554,876
2809,555,876
2810,556,509
2811,556,580
2812,556,581
2813,556,1211
2814,556,2636
2815,557,558
2816,558,269
2817,558,510
2818,558,511
2819,558,557
2820,558,1038
2821,559,240
2822,559,317
2823,559,1151
2824,559,1907
2825,560,298
2826,560,451
2827,561,22
2828,561,91
2829,561,119
2830,561,140
2831,561,182
2832,561,205
2833,561,265
2834,561,328
2835,561,461
2836,561,466
2837,561,542
2838,561,754
2839,561,782
2840,561,833
2841,561,841
2842,561,880
2843,561,901
2844,561,938
2845,561,1023
2846,561,1037
2847,561,1044
2848,561,1273
2849,561,1365
2850,561,1456
2851,561,1579
2852,561,1597
2853,561,1603
2854,561,1615
2855,561,1633
2856,561,1642
2857,561,1680
2858,561,1729
2859,561,1852
2860,561,1869
2861,561,1878
2862,561,1933
2863,561,1936
2864,561,2033
2865,561,2242
2866,561,2366
2867,561,2752
2868,562,544
2869,562,736
2870,562,737
2871,563,125
2872,563,678
2873,564,410
2874,564,808
2875,565,447
2876,565,653
2877,566,1336
2878,566,2241
2879,566,2836
2880,567,723
2881,567,1627
2882,567,1781
2883,567,2088
2884,568,731
2885,568,2225
2886,568,2420
2887,569,93
2888,569,289
2889,569,304
2890,569,407
2891,569,455
2892,569,505
2893,569,535
2894,569,627
2895,569,867
2896,569,890
2897,569,1204
2898,569,1282
2899,569,1348
2900,569,1703
2901,569,1714
2902,569,1753
2903,569,1874
2904,570,1662
2905,571,534
2906,571,638
2907,571,982
2908,571,1146
2909,571,2369
2910,571,2891
2911,572,493
2912,572,2119
2913,573,664
2914,573,2100
2915,574,8
2916,574,177
2917,574,267
2918,574,281
2919,574,389
2920,574,410
2921,574,499
2922,574,534
2923,574,649
2924,574,671
2925,574,698
2926,574,758
2927,574,786
2928,574,808
2929,574,1000
2930,574,1028
2931,574,1056
2932,574,1159
2933,574,1263
2934,574,1282
2935,574,1301
2936,574,1743
2937,574,1868
2938,574,1876
2939,574,2030
2940,574,2154
2941,574,2467
2942,574,2540
2943,574,2608
2944,575,1534
2945,576,211
2946,576,1030
2947,577,249
2948,577,731
2949,578,731
2950,579,187
2951,579,1960
2952,579,2458
2953,580,556
2954,580,582
2955,580,813
2956,580,1139
2957,580,1312
2958,580,1363
2959,580,1765
2960,580,2312
2961,581,556
2962,581,813
2963,581,1503
2964,582,580
2965,582,1363
2966,583,14
2967,583,174
2968,583,1641
2969,584,153
2970,584,585
2971,584,636
2972,584,1573
2973,585,50
2974,585,247
2975,585,304
2976,585,413
2977,585,470
2978,585,584
2979,585,1864
2980,585,2550
2981,586,16
2982,587,415
2983,587,1064
2984,587,1246
2985,587,2184
2986,587,2243
2987,588,1588
2988,589,304
2989,589,333
2990,589,537
2991,590,279
2992,591,505
2993,591,1043
2994,591,1094
2995,592,500
2996,593,643
2997,593,1238
2998,594,86
2999,594,138
3000,594,255
3001,594,298
3002,594,304
3003,594,315
3004,594,389
3005,594,470
3006,594,500
3007,594,517
3008,594,595
3009,594,678
3010,594,792
3011,594,798
3012,594,1346
3013,594,1384
3014,594,1599
3015,594,1617
3016,594,1630
3017,594,1720
3018,594,1805
3019,594,2007
3020,594,2112
3021,594,2247
3022,594,2371
3023,594,2594
3024,594,2597
3025,594,2601
3026,594,2607
3027,594,2759
3028,594,2793
3029,595,315
3030,595,410
3031,595,594
3032,595,680
3033,595,1156
3034,595,1833
3035,595,1846
3036,595,2536
3037,596,1661
3038,596,1690
3039,597,272
3040,597,323
3041,597,1002
3042,597,2349
3043,598,16
3044,598,422
3045,598,441
3046,598,449
3047,598,1515
3048,598,1967
3049,599,1626
3050,600,649
3051,600,713
3052,601,2109
3053,602,38
3054,602,945
3055,602,1137
3056,602,2572
3057,603,94
3058,604,298
3059,605,1246
3060,605,2739
3061,606,285
3062,607,357
3063,607,1330
3064,608,34
3065,608,1871
3066,608,1872
3067,609,241
3068,609,962
3069,609,1460
3070,609,1464
3071,609,1663
3072,609,2814
3073,610,611
3074,610,2331
3075,610,2361
3076,610,2365
3077,611,19
3078,611,75
3079,611,426
3080,611,610
3081,611,806
3082,611,827
3083,611,918
3084,611,952
3085,611,1106
3086,611,1172
3087,611,1341
3088,611,1400
3089,611,1429
3090,611,1447
3091,611,1557
3092,611,1843
3093,611,1960
3094,611,2127
3095,611,2277
3096,611,2422
3097,611,2442
3098,611,2500
3099,612,3
3100,613,106
3101,613,351
3102,613,614
3103,613,682
3104,613,688
3105,613,793
3106,613,953
3107,613,1565
3108,613,2102
3109,614,351
3110,614,613
3111,614,682
3112,614,688
3113,615,304
3114,615,535
3115,615,635
3116,615,713
3117,616,156
3118,616,970
3119,616,1053
3120,616,1083
3121,616,1495
3122,616,1844
3123,616,2425
3124,617,436
3125,617,640
3126,618,2205
3127,619,265
3128,619,1173
3129,619,1755
3130,620,624
3131,621,1581
3132,621,1763
3133,621,2066
3134,622,792
3135,622,1167
3136,622,2845
3137,622,2889
3138,623,705
3139,624,460
3140,624,620
3141,624,1770
3142,624,2480
3143,625,1448
3144,625,2445
3145,626,366
3146,626,2711
3147,627,93
3148,627,413
3149,627,505
3150,627,569
3151,627,656
3152,627,698
3153,627,717
3154,627,770
3155,627,956
3156,627,1042
3157,627,1832
3158,627,1986
3159,627,2029
3160,627,2232
3161,627,2320
3162,628,470
3163,628,664
3164,628,718
3165,628,775
3166,629,263
3167,629,809
3168,629,939
3169,629,1081
3170,629,1424
3171,630,139
3172,631,333
3173,632,101
3174,632,499
3175,632,1335
3176,633,201
3177,633,1322
3178,633,1436
3179,633,1756
3180,633,2457
3181,633,2763
3182,634,114
3183,634,182
3184,634,274
3185,634,1136
3186,635,615
3187,635,905
3188,635,998
3189,635,1654
3190,636,8
3191,636,407
3192,636,584
3193,636,722
3194,636,723
3195,636,848
3196,636,1427
3197,636,2030
3198,636,2373
3199,637,287
3200,638,571
3201,639,958
3202,640,378
3203,640,617
3204,640,886
3205,641,440
3206,641,1033
3207,641,1403
3208,642,192
3209,642,304
3210,642,410
3211,642,687
3212,642,765
3213,642,969
3214,642,2414
3215,642,2615
3216,643,593
3217,643,907
3218,644,119
3219,644,265
3220,644,1502
3221,644,2678
3222,645,236
3223,645,1973
3224,646,27
3225,647,29
3226,647,2080
3227,648,866
3228,649,156
3229,649,304
3230,649,574
3231,649,600
3232,649,766
3233,649,813
3234,649,986
3235,649,1743
3236,649,2034
3237,650,358
3238,650,372
3239,650,776
3240,650,811
3241,650,839
3242,650,844
3243,650,1366
3244,650,1446
3245,650,2416
3246,651,2758
3247,652,683
3248,652,904
3249,652,2860
3250,653,565
3251,654,1091
3252,655,445
3253,655,2800
3254,656,627
3255,657,145
3256,658,242
3257,658,724
3258,658,958
3259,659,514
3260,659,660
3261,659,2287
3262,660,431
3263,660,501
3264,660,659
3265,660,1114
3266,661,299
3267,661,489
3268,661,698
3269,661,775
3270,661,2082
3271,661,2084
3272,661,2117
3273,662,1648
3274,662,2014
3275,663,289
3276,663,665
3277,663,892
3278,663,1152
3279,663,1758
3280,663,1961
3281,664,573
3282,664,628
3283,664,881
3284,664,1381
3285,664,2105
3286,665,663
3287,666,997
3288,666,1116
3289,666,2234
3290,667,343
3291,668,683
3292,668,1132
3293,669,2652
3294,670,1271
3295,670,1462
3296,671,8
3297,671,343
3298,671,373
3299,671,475
3300,671,574
3301,671,807
3302,671,876
3303,671,1358
3304,671,1743
3305,671,1761
3306,671,1914
3307,671,2030
3308,671,2435
3309,671,2486
3310,672,305
3311,673,457
3312,673,839
3313,673,1217
3314,673,1270
3315,673,1799
3316,673,2228
3317,674,363
3318,674,2335
3319,675,2259
3320,675,2800
3321,676,190
3322,676,2842
3323,677,75
3324,677,244
3325,677,841
3326,677,914
3327,677,958
3328,677,1186
3329,677,2315
3330,677,2739
3331,678,125
3332,678,563
3333,678,594
3334,678,680
3335,678,808
3336,678,982
3337,678,1111
3338,678,1623
3339,679,1034
3340,680,125
3341,680,315
3342,680,410
3343,680,595
3344,680,678
3345,680,1111
3346,680,1208
3347,680,2384
3348,681,1334
3349,682,6
3350,682,351
3351,682,613
3352,682,614
3353,682,1235
3354,682,2258
3355,683,502
3356,683,652
3357,683,668
3358,683,684
3359,683,1038
3360,683,1059
3361,683,1164
3362,683,1182
3363,683,1808
3364,683,1843
3365,683,2684
3366,683,2698
3367,684,683
3368,684,1315
3369,685,891
3370,685,1077
3371,685,1672
3372,685,1951
3373,686,2073
3374,687,505
3375,687,642
3376,688,106
3377,688,124
3378,688,219
3379,688,270
3380,688,324
3381,688,351
3382,688,442
3383,688,444
3384,688,449
3385,688,613
3386,688,614
3387,688,909
3388,688,941
3389,688,1073
3390,688,1885
3391,688,2102
3392,689,437
3393,689,1706
3394,690,156
3395,690,1812
3396,691,427
3397,691,429
3398,691,524
3399,691,711
3400,691,1003
3401,691,1095
3402,691,2309
3403,692,267
3404,692,298
3405,692,373
3406,692,509
3407,692,512
3408,692,693
3409,692,1070
3410,692,1654
3411,692,2145
3412,692,2167
3413,692,2188
3414,692,2599
3415,692,2603
3416,692,2642
3417,692,2717
3418,692,2762
3419,693,692
3420,693,2145
3421,693,2805
3422,694,151
3423,694,1719
3424,694,1740
3425,694,2157
3426,695,700
3427,695,971
3428,695,1682
3429,695,2022
3430,696,186
3431,697,1442
3432,698,93
3433,698,304
3434,698,340
3435,698,353
3436,698,455
3437,698,574
3438,698,627
3439,698,661
3440,698,722
3441,698,723
3442,698,848
3443,698,1648
3444,698,1874
3445,698,2135
3446,698,2232
3447,699,1753
3448,700,259
3449,700,298
3450,700,455
3451,700,695
3452,700,784
3453,700,807
3454,700,1430
3455,700,1786
3456,700,2320
3457,701,2633
3458,702,440
3459,703,153
3460,703,998
3461,704,311
3462,705,53
3463,705,167
3464,705,517
3465,705,623
3466,705,967
3467,705,1309
3468,705,1501
3469,706,373
3470,707,107
3471,707,385
3472,707,1463
3473,708,709
3474,709,255
3475,709,298
3476,709,389
3477,709,470
3478,709,708
3479,709,735
3480,709,767
3481,709,934
3482,709,2821
3483,710,886
3484,711,310
3485,711,416
3486,711,691
3487,712,6
3488,712,793
3489,712,909
3490,712,1237
3491,712,1241
3492,712,1565
3493,712,2102
3494,713,600
3495,713,615
3496,714,78
3497,714,1228
3498,714,1721
3499,714,2171
3500,714,2627
3501,715,2153
3502,716,1249
3503,716,1357
3504,716,1511
3505,716,1646
3506,716,1981
3507,716,2231
3508,716,2518
3509,716,2592
3510,717,627
3511,717,997
3512,717,1262
3513,717,2496
3514,717,2797
3515,718,470
3516,718,628
3517,719,6
3518,719,124
3519,719,449
3520,720,226
3521,720,842
3522,720,925
3523,720,2497
3524,721,1086
3525,722,304
3526,722,400
3527,722,636
3528,722,698
3529,722,723
3530,722,1061
3531,722,1648
3532,723,105
3533,723,265
3534,723,304
3535,723,392
3536,723,567
3537,723,636
3538,723,698
3539,723,722
3540,723,1558
3541,723,1703
3542,723,1755
3543,723,2030
3544,723,2557
3545,723,2672
3546,723,2721
3547,724,337
3548,724,658
3549,724,752
3550,724,806
3551,724,1890
3552,724,2739
3553,725,1500
3554,725,1588
3555,726,192
3556,727,402
3557,728,1685
3558,728,2175
3559,729,815
3560,730,152
3561,730,2880
3562,731,138
3563,731,299
3564,731,568
3565,731,577
3566,731,578
3567,731,1101
3568,731,2610
3569,732,733
3570,733,265
3571,733,732
3572,733,860
3573,733,1184
3574,733,1233
3575,734,138
3576,734,139
3577,734,747
3578,734,2343
3579,735,452
3580,735,709
3581,735,844
3582,735,1199
3583,736,119
3584,736,122
3585,736,169
3586,736,205
3587,736,217
3588,736,234
3589,736,265
3590,736,330
3591,736,341
3592,736,371
3593,736,435
3594,736,461
3595,736,542
3596,736,562
3597,736,782
3598,736,820
3599,736,833
3600,736,978
3601,736,1060
3602,736,1067
3603,736,1088
3604,736,1117
3605,736,1240
3606,736,1244
3607,736,1273
3608,736,1304
3609,736,1337
3610,736,1456
3611,736,1519
3612,736,1579
3613,736,1593
3614,736,1603
3615,736,1605
3616,736,1647
3617,736,1772
3618,736,1795
3619,736,1802
3620,736,1803
3621,736,2077
3622,736,2085
3623,736,2164
3624,736,2246
3625,736,2308
3626,736,2343
3627,736,2396
3628,736,2412
3629,736,2514
3630,736,2592
3631,736,2650
3632,736,2815
3633,736,2826
3634,736,2886
3635,737,15
3636,737,297
3637,737,298
3638,737,411
3639,737,562
3640,737,841
3641,737,1028
3642,738,384
3643,738,742
3644,738,896
3645,739,740
3646,739,741
3647,739,803
3648,739,895
3649,740,739
3650,741,343
3651,741,739
3652,742,738
3653,742,744
3654,742,1029
3655,743,57
3656,744,463
3657,744,742
3658,744,1097
3659,744,2855
3660,745,1171
3661,746,258
3662,746,1505
3663,747,156
3664,747,358
3665,747,734
3666,747,805
3667,747,1285
3668,747,1364
3669,747,1587
3670,747,1655
3671,747,1743
3672,747,2284
3673,747,2472
3674,747,2591
3675,748,856
3676,748,887
3677,748,974
3678,748,1620
3679,748,1923
3680,749,3
3681,749,2613
3682,750,140
3683,750,265
3684,750,1729
3685,751,19
3686,751,752
3687,751,873
3688,751,1931
3689,751,2071
3690,751,2296
3691,752,38
3692,752,527
3693,752,534
3694,752,724
3695,752,751
3696,752,806
3697,752,841
3698,752,925
3699,752,958
3700,752,1133
3701,752,1137
3702,752,1186
3703,752,1374
3704,752,1564
3705,752,1615
3706,752,1910
3707,752,1965
3708,752,1966
3709,752,2103
3710,752,2192
3711,752,2442
3712,752,2739
3713,752,2852
3714,753,1227
3715,754,205
3716,754,377
3717,754,435
3718,754,466
3719,754,561
3720,754,901
3721,754,1088
3722,754,1578
3723,754,2245
3724,754,2495
3725,755,815
3726,755,1230
3727,755,1523
3728,756,26
3729,757,1686
3730,758,34
3731,758,297
3732,758,298
3733,758,463
3734,758,470
3735,758,574
3736,758,837
3737,758,1305
3738,758,1846
3739,759,170
3740,759,1836
3741,759,1866
3742,760,138
3743,760,255
3744,760,443
3745,761,765
3746,762,519
3747,763,361
3748,763,1757
3749,763,2544
3750,764,991
3751,765,642
3752,765,761
3753,765,1868
3754,766,649
3755,766,1107
3756,766,1886
3757,767,709
3758,767,1305
3759,767,2804
3760,768,318
3761,768,331
3762,769,110
3763,770,464
3764,770,627
3765,770,1104
3766,770,1737
3767,770,2374
3768,771,137
3769,771,1045
3770,772,2014
3771,773,522
3772,773,1509
3773,774,1307
3774,774,1969
3775,775,373
3776,775,389
3777,775,390
3778,775,545
3779,775,628
3780,775,661
3781,775,1263
3782,775,1381
3783,775,1775
3784,775,1840
3785,775,1924
3786,775,1927
3787,775,2022
3788,775,2563
3789,776,332
3790,776,457
3791,776,650
3792,776,1114
3793,776,1217
3794,776,1550
3795,776,2195
3796,776,2399
3797,777,1013
3798,777,1190
3799,778,490
3800,779,280
3801,779,298
3802,779,470
3803,779,866
3804,779,2285
3805,779,2791
3806,780,223
3807,780,475
3808,781,1605
3809,782,100
3810,782,170
3811,782,199
3812,782,205
3813,782,218
3814,782,341
3815,782,422
3816,782,561
3817,782,736
3818,782,1092
3819,782,1117
3820,782,1244
3821,782,1256
3822,782,1365
3823,782,1450
3824,782,1456
3825,782,1578
3826,782,1640
3827,782,1795
3828,782,1836
3829,782,1866
3830,782,1949
3831,782,2032
3832,782,2172
3833,782,2250
3834,782,2316
3835,782,2417
3836,782,2521
3837,782,2616
3838,782,2689
3839,783,42
3840,783,1462
3841,783,1826
3842,784,700
3843,784,987
3844,785,903
3845,785,914
3846,785,2627
3847,786,499
3848,786,574
3849,787,1732
3850,788,265
3851,789,304
3852,790,331
3853,791,836
3854,791,1311
3855,791,1451
3856,791,1462
3857,792,8
3858,792,255
3859,792,298
3860,792,429
3861,792,509
3862,792,594
3863,792,622
3864,792,808
3865,792,838
3866,792,1138
3867,792,1167
3868,792,1169
3869,793,5
3870,793,106
3871,793,124
3872,793,324
3873,793,351
3874,793,613
3875,793,712
3876,793,909
3877,793,941
3878,793,1565
3879,793,2102
3880,793,2756
3881,794,435
3882,794,1088
3883,795,1020
3884,795,2714
3885,796,126
3886,796,1025
3887,797,538
3888,797,1210
3889,797,2820
3890,798,461
3891,798,594
3892,799,132
